,participant_id,frame_id,timestamp,action,JOINT_NONE,JOINT_HEAD,JOINT_NECK,JOINT_TORSO,JOINT_WAIST,JOINT_LEFT_COLLAR,JOINT_LEFT_SHOULDER,JOINT_LEFT_ELBOW,JOINT_LEFT_WRIST,JOINT_LEFT_HAND,JOINT_RIGHT_COLLAR,JOINT_RIGHT_SHOULDER,JOINT_RIGHT_ELBOW,JOINT_RIGHT_WRIST,JOINT_RIGHT_HAND,JOINT_LEFT_HIP,JOINT_LEFT_KNEE,JOINT_LEFT_ANKLE,JOINT_RIGHT_HIP,JOINT_RIGHT_KNEE,JOINT_RIGHT_ANKLE
0,michal,1,1659615882659253884,random,"[[0.0, -0.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]","[[2.090703857421875, -0.19717787170410142, 0.32286465454101576], [0.9922703504562378, -0.02610534057021141, 0.12131798267364502, 0.029344860464334488, 0.9992568492889404, -0.024992961436510086, -0.12057537585496902, 0.028359834104776382, 0.9922990202903748]]","[[2.087826171875, -0.20940173339843737, 0.19534255981445325], [0.9922703504562378, -0.02610534057021141, 0.12131798267364502, 0.029344860464334488, 0.9992568492889404, -0.024992961436510086, -0.12057537585496902, 0.028359834104776382, 0.9922990202903748]]","[[2.113615234375, -0.222277374267578, -0.1637667541503905], [0.9922703504562378, -0.03666742146015167, 0.11855396628379822, 0.029344860464334488, 0.9975863099098206, 0.06293237209320068, -0.12057537585496902, -0.058966975659132004, 0.9909512996673584]]","[[2.09210791015625, -0.22692819213867174, -0.36736102294921863], [0.9922703504562378, -0.027695752680301666, 0.12096481770277023, 0.029344860464334488, 0.9994988441467285, -0.011872573755681515, -0.12057537585496902, 0.015330499038100243, 0.9925857782363892]]","[[2.094255859375, -0.21261186218261705, 0.10581026458740247], [0.9919326305389404, 0.044884540140628815, 0.11855396628379822, -0.052618641406297684, 0.9966297149658203, 0.06293237209320068, -0.11532971262931824, -0.06866282224655151, 0.9909512996673584]]","[[2.0727294921875, -0.3856213073730468, 0.09650056457519544], [0.20407867431640625, 0.7941986918449402, 0.5723638534545898, -0.9735464453697205, 0.22601985931396484, 0.03350209444761276, -0.10275827348232269, -0.564059853553772, 0.8193150758743286]]","[[2.041105712890625, -0.44942611694335927, -0.20087712097167956], [0.05248325690627098, 0.7941986918449402, 0.6053874492645264, -0.9502970576286316, 0.22601985931396484, -0.2141273021697998, -0.30688920617103577, -0.564059853553772, 0.76658695936203]]","[[1.953144287109375, -0.46414950561523427, -0.4787682189941405], [0.05248325690627098, 0.7941986918449402, 0.6053874492645264, -0.9502970576286316, 0.22601985931396484, -0.2141273021697998, -0.30688920617103577, -0.564059853553772, 0.76658695936203]]","[[1.935552001953125, -0.46709417724609364, -0.5343464355468749], [0.05248325690627098, 0.7941986918449402, 0.6053874492645264, -0.9502970576286316, 0.22601985931396484, -0.2141273021697998, -0.30688920617103577, -0.564059853553772, 0.76658695936203]]","[[2.094255859375, -0.21261186218261705, 0.10581026458740247], [0.9919326305389404, 0.044884540140628815, 0.11855396628379822, -0.052618641406297684, 0.9966297149658203, 0.06293237209320068, -0.11532971262931824, -0.06866282224655151, 0.9909512996673584]]","[[2.124887939453125, -0.03848825073242174, 0.09303910827636731], [0.21962162852287292, -0.8666194677352905, -0.44803690910339355, 0.9741784930229187, 0.17015774548053741, 0.1483999639749527, -0.052369341254234314, -0.4690597653388977, 0.8816123604774475]]","[[2.1330947265625, 0.026124162673950325, -0.2057291870117186], [-0.09286444634199142, -0.8666194677352905, -0.49025189876556396, 0.8686301112174988, 0.17015774548053741, -0.46532580256462097, 0.4866805672645569, -0.4690597653388977, 0.7369701266288757]]","[[1.9900616455078124, 0.0023529253005982664, -0.45901547241210927], [-0.09286444634199142, -0.8666194677352905, -0.49025189876556396, 0.8686301112174988, 0.17015774548053741, -0.46532580256462097, 0.4866805672645569, -0.4690597653388977, 0.7369701266288757]]","[[1.961455078125, -0.0024013218879698505, -0.5096727294921873], [-0.09286444634199142, -0.8666194677352905, -0.49025189876556396, 0.8686301112174988, 0.17015774548053741, -0.46532580256462097, 0.4866805672645569, -0.4690597653388977, 0.7369701266288757]]","[[2.11081005859375, -0.35105767822265616, -0.4361096801757811], [0.9531968235969543, 0.0511757954955101, -0.29798808693885803, -0.07935946434736252, 0.9933633208274841, -0.0832550972700119, 0.2917498052120209, 0.10300666838884354, 0.9509320259094238]]","[[2.0408046875, -0.338606719970703, -0.8868051147460937], [0.9531968235969543, 0.10214340686798096, -0.284574419260025, -0.07935946434736252, 0.9927290081977844, 0.090505450963974, 0.2917498052120209, -0.0636858344078064, 0.9543721079826355]]","[[2.0408046875, -0.338606719970703, -1.3059592285156247], [0.9531968235969543, 0.10214340686798096, -0.284574419260025, -0.07935946434736252, 0.9927290081977844, 0.090505450963974, 0.2917498052120209, -0.0636858344078064, 0.9543721079826355]]","[[2.12184716796875, -0.10846897125244129, -0.441778594970703], [0.7569811940193176, -0.09244068711996078, -0.6468648910522461, -0.13193514943122864, 0.9479317665100098, -0.289859414100647, 0.6399785876274109, 0.3047623336315155, 0.705370306968689]]","[[1.9771527099609374, -0.14005627441406238, -0.8733428955078124], [0.7569811940193176, 0.021290598437190056, -0.6530897617340088, -0.13193514943122864, 0.9838641285896301, -0.12084919214248657, 0.6399785876274109, 0.17764605581760406, 0.747575581073761]]","[[1.9771527099609374, -0.14005627441406238, -1.2924969482421873], [0.7569811940193176, 0.021290598437190056, -0.6530897617340088, -0.13193514943122864, 0.9838641285896301, -0.12084919214248657, 0.6399785876274109, 0.17764605581760406, 0.747575581073761]]"
0,michal,2,1659615882698646039,random,"[[0.0, -0.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]","[[2.097662109375, -0.19875422668457018, 0.3227794189453126], [0.9919367432594299, -0.03042004257440567, 0.12302907556295395, 0.03134634718298912, 0.999492883682251, -0.005600100848823786, -0.12279633432626724, 0.009411457926034927, 0.9923872947692871]]","[[2.09398828125, -0.21040914916992173, 0.19528189086914077], [0.9919367432594299, -0.03042004257440567, 0.12302907556295395, 0.03134634718298912, 0.999492883682251, -0.005600100848823786, -0.12279633432626724, 0.009411457926034927, 0.9923872947692871]]","[[2.114384765625, -0.22179438781738267, -0.1641564025878905], [0.9919367432594299, -0.037572164088487625, 0.12103662639856339, 0.03134634718298912, 0.9981057047843933, 0.05293767526745796, -0.12279633432626724, -0.048716768622398376, 0.9912354350090027]]","[[2.09252294921875, -0.22638732910156237, -0.3647015075683593], [0.9919367432594299, -0.027983160689473152, 0.1236061304807663, 0.03134634718298912, 0.9991871118545532, -0.025348084047436714, -0.12279633432626724, 0.02901829592883587, 0.9920075535774231]]","[[2.099074462890625, -0.2132482757568358, 0.10564907836914075], [0.9916382431983948, 0.04476281628012657, 0.12103662639856339, -0.051478464156389236, 0.9972700476646423, 0.05293767526745796, -0.11833656579256058, -0.05872580409049988, 0.9912354350090027]]","[[2.076533203125, -0.3859881896972655, 0.09596754455566418], [0.20129993557929993, 0.7919071912765503, 0.5765078663825989, -0.9730470180511475, 0.22926557064056396, 0.024834439158439636, -0.11250682920217514, -0.56596839427948, 0.8167141079902649]]","[[2.0411705322265625, -0.4494586791992186, -0.20123141479492174], [0.05104098841547966, 0.7919071912765503, 0.6085045337677002, -0.9484509825706482, 0.22926557064056396, -0.21881049871444702, -0.3127867579460144, -0.56596839427948, 0.7627871036529541]]","[[1.9518951416015624, -0.4640800781249999, -0.47956997680664054], [0.05104098841547966, 0.7919071912765503, 0.6085045337677002, -0.9484509825706482, 0.22926557064056396, -0.21881049871444702, -0.3127867579460144, -0.56596839427948, 0.7627871036529541]]","[[1.9340400390625, -0.4670043640136718, -0.5352376708984374], [0.05104098841547966, 0.7919071912765503, 0.6085045337677002, -0.9484509825706482, 0.22926557064056396, -0.21881049871444702, -0.3127867579460144, -0.56596839427948, 0.7627871036529541]]","[[2.099074462890625, -0.2132482757568358, 0.10564907836914075], [0.9916382431983948, 0.04476281628012657, 0.12103662639856339, -0.051478464156389236, 0.9972700476646423, 0.05293767526745796, -0.11833656579256058, -0.05872580409049988, 0.9912354350090027]]","[[2.13154931640625, -0.0394913635253905, 0.09343740081787122], [0.21354736387729645, -0.8727145195007324, -0.4390522241592407, 0.9761978387832642, 0.17319458723068237, 0.13054266571998596, -0.03788500651717186, -0.45647889375686646, 0.8889272809028625]]","[[2.132249755859375, 0.025613769531250132, -0.20550585937499985], [-0.08312937617301941, -0.8727145195007324, -0.4811016917228699, 0.8686008453369141, 0.17319458723068237, -0.46425876021385193, 0.48848956823349, -0.45647889375686646, 0.743643045425415]]","[[1.9896375732421876, 0.0020865306854249265, -0.45999456787109366], [-0.08312937617301941, -0.8727145195007324, -0.4811016917228699, 0.8686008453369141, 0.17319458723068237, -0.46425876021385193, 0.48848956823349, -0.45647889375686646, 0.743643045425415]]","[[1.9611151123046875, -0.0026189169883726825, -0.5108923034667968], [-0.08312937617301941, -0.8727145195007324, -0.4811016917228699, 0.8686008453369141, 0.17319458723068237, -0.46425876021385193, 0.48848956823349, -0.45647889375686646, 0.743643045425415]]","[[2.110761962890625, -0.35080511474609366, -0.43599801635742175], [0.9144155383110046, 0.04464925825595856, -0.4023067355155945, -0.1808643490076065, 0.9342313408851624, -0.30740827322006226, 0.3621220290660858, 0.35386183857917786, 0.86235111951828]]","[[1.924117431640625, -0.34201849365234366, -0.8436129150390624], [0.9144155383110046, 0.11383076757192612, -0.3884415328502655, -0.1808643490076065, 0.973419189453125, -0.14051048457622528, 0.3621220290660858, 0.19874019920825958, 0.9106975197792053]]","[[1.924117431640625, -0.34201849365234366, -1.2627746582031247], [0.9144155383110046, 0.11383076757192612, -0.3884415328502655, -0.1808643490076065, 0.973419189453125, -0.14051048457622528, 0.3621220290660858, 0.19874019920825958, 0.9106975197792053]]","[[2.122502685546875, -0.10806153106689441, -0.4419414062499999], [0.6983224153518677, -0.27961692214012146, -0.6589083075523376, 0.19742386043071747, 0.9600756168365479, -0.19818826019763947, 0.6880186200141907, 0.008315077982842922, 0.7256454229354858]]","[[2.11630419921875, -0.22891493225097642, -0.8737044067382811], [0.6983224153518677, -0.16095070540905, -0.697452962398529, 0.19742386043071747, 0.9799049496650696, -0.028461957350373268, 0.6880186200141907, -0.11781824380159378, 0.7160651087760925]]","[[2.11630419921875, -0.22891493225097642, -1.2928660888671872], [0.6983224153518677, -0.16095070540905, -0.697452962398529, 0.19742386043071747, 0.9799049496650696, -0.028461957350373268, 0.6880186200141907, -0.11781824380159378, 0.7160651087760925]]"
0,michal,3,1659615882783948615,random,"[[0.0, -0.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]","[[2.10273828125, -0.19965945434570298, 0.32271203613281263], [0.990492582321167, -0.02683146856725216, 0.1349242478609085, 0.029790682718157768, 0.9993568062782288, -0.019961107522249222, -0.13430188596248627, 0.023790813982486725, 0.9906548261642456]]","[[2.098053466796875, -0.21103227233886704, 0.1952274322509767], [0.990492582321167, -0.02683146856725216, 0.1349242478609085, 0.029790682718157768, 0.9993568062782288, -0.019961107522249222, -0.13430188596248627, 0.023790813982486725, 0.9906548261642456]]","[[2.11474169921875, -0.2216288909912108, -0.16445204162597643], [0.990492582321167, -0.03393978625535965, 0.13331380486488342, 0.029790682718157768, 0.9990113973617554, 0.03299572318792343, -0.13430188596248627, -0.028710506856441498, 0.9905244708061218]]","[[2.092675048828125, -0.2262722015380858, -0.36384494018554675], [0.990492582321167, -0.029699619859457016, 0.13432204723358154, 0.029790682718157768, 0.9995552897453308, 0.0013323385501280427, -0.13430188596248627, 0.00268187397159636, 0.990936815738678]]","[[2.10221484375, -0.21367457580566393, 0.10554006958007825], [0.9899007081985474, 0.04820825159549713, 0.13331380486488342, -0.053048621863126755, 0.9980466365814209, 0.03299572318792343, -0.13146273791790009, -0.039734601974487305, 0.9905244708061218]]","[[2.07687939453125, -0.3860659179687499, 0.09575294494628919], [0.19972889125347137, 0.7775973081588745, 0.5961969494819641, -0.9723089933395386, 0.23263107240200043, 0.022316277027130127, -0.12134085595607758, -0.5841448307037354, 0.8025280237197876]]","[[2.0413729248046875, -0.4495044555664061, -0.20139125061035143], [0.05093523859977722, 0.7775973081588745, 0.6266961097717285, -0.9492913484573364, 0.23263107240200043, -0.21149152517318726, -0.31024423241615295, -0.5841448307037354, 0.7500155568122864]]","[[1.9514765625, -0.4639854736328124, -0.47913369750976553], [0.05093523859977722, 0.7775973081588745, 0.6266961097717285, -0.9492913484573364, 0.23263107240200043, -0.21149152517318726, -0.31024423241615295, -0.5841448307037354, 0.7500155568122864]]","[[1.933497314453125, -0.4668816833496093, -0.5346821899414061], [0.05093523859977722, 0.7775973081588745, 0.6266961097717285, -0.9492913484573364, 0.23263107240200043, -0.21149152517318726, -0.31024423241615295, -0.5841448307037354, 0.7500155568122864]]","[[2.10221484375, -0.21367457580566393, 0.10554006958007825], [0.9899007081985474, 0.04820825159549713, 0.13331380486488342, -0.053048621863126755, 0.9980466365814209, 0.03299572318792343, -0.13146273791790009, -0.039734601974487305, 0.9905244708061218]]","[[2.136919921875, -0.04024343872070299, 0.09373433685302747], [0.2177816480398178, -0.8730481863021851, -0.4363004267215729, 0.9754140973091125, 0.17923912405967712, 0.1282210797071457, -0.033741071820259094, -0.4534977674484253, 0.8906185030937195]]","[[2.138171875, 0.025130357742309702, -0.20510427856445299], [-0.08088427037000656, -0.8730481863021851, -0.480879008769989, 0.8638846278190613, 0.17923912405967712, -0.4707193672657013, 0.49715301394462585, -0.4534977674484253, 0.7397152781486511]]","[[1.9911568603515626, 0.0022568633556367184, -0.4566899414062499], [-0.08088427037000656, -0.8730481863021851, -0.480879008769989, 0.8638846278190613, 0.17923912405967712, -0.4707193672657013, 0.49715301394462585, -0.4534977674484253, 0.7397152781486511]]","[[1.96175390625, -0.002317835569381594, -0.5070070800781249], [-0.08088427037000656, -0.8730481863021851, -0.480879008769989, 0.8638846278190613, 0.17923912405967712, -0.4707193672657013, 0.49715301394462585, -0.4534977674484253, 0.7397152781486511]]","[[2.110762939453125, -0.35079159545898425, -0.4361374206542968], [0.9199621081352234, 0.04144161567091942, -0.38981056213378906, -0.07734789699316025, 0.9940367937088013, -0.07686462998390198, 0.3843006491661072, 0.10086357593536377, 0.9176816344261169]]","[[2.0428779296875, -0.3461400451660155, -0.8867745361328124], [0.9199621081352234, 0.10850191116333008, -0.3766922056674957, -0.07734789699316025, 0.992282509803772, 0.09691578149795532, 0.3843006491661072, -0.0600225031375885, 0.9212547540664673]]","[[2.0428779296875, -0.3461400451660155, -1.3059401855468749], [0.9199621081352234, 0.10850191116333008, -0.3766922056674957, -0.07734789699316025, 0.992282509803772, 0.09691578149795532, 0.3843006491661072, -0.0600225031375885, 0.9212547540664673]]","[[2.122581787109375, -0.10791743469238269, -0.442076446533203], [0.7487195134162903, -0.1330583393573761, -0.6493955254554749, 0.08040742576122284, 0.9906435012817383, -0.11027296632528305, 0.6579921841621399, 0.030347302556037903, 0.7524130344390869]]","[[2.1127998046875, -0.15938745117187486, -0.8948003540039061], [0.7487195134162903, -0.018270540982484818, -0.662635087966919, 0.08040742576122284, 0.9947420954704285, 0.06342575699090958, 0.6579921841621399, -0.10076887905597687, 0.7462519407272339]]","[[2.1127998046875, -0.15938745117187486, -1.3139659423828123], [0.7487195134162903, -0.018270540982484818, -0.662635087966919, 0.08040742576122284, 0.9947420954704285, 0.06342575699090958, 0.6579921841621399, -0.10076887905597687, 0.7462519407272339]]"
0,michal,4,1659615882790209185,random,"[[0.0, -0.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]","[[2.108265869140625, -0.20009565734863266, 0.32250555419921884], [0.9924224019050598, -0.022624269127845764, 0.1207721009850502, 0.027189122512936592, 0.9989715814590454, -0.036283984780311584, -0.11982699483633041, 0.039292726665735245, 0.9920169115066528]]","[[2.10001904296875, -0.2112962493896483, 0.19513952636718765], [0.9924224019050598, -0.022624269127845764, 0.1207721009850502, 0.027189122512936592, 0.9989715814590454, -0.036283984780311584, -0.11982699483633041, 0.039292726665735245, 0.9920169115066528]]","[[2.11491064453125, -0.2210516967773436, -0.16470751953124987], [0.9924224019050598, -0.029774082824587822, 0.11921099573373795, 0.027189122512936592, 0.9993598461151123, 0.023252282291650772, -0.11982699483633041, -0.019834844395518303, 0.9925966262817383]]","[[2.092784423828125, -0.22609371948242174, -0.36312939453124987], [0.9924224019050598, -0.02695484273135662, 0.11987991631031036, 0.027189122512936592, 0.9996302723884583, -0.0003188150003552437, -0.11982699483633041, 0.003575829090550542, 0.9927883744239807]]","[[2.103731689453125, -0.21372839355468737, 0.10542567443847668], [0.9915023446083069, 0.05207475274801254, 0.11921099573373795, -0.05522237718105316, 0.9982032775878906, 0.023252282291650772, -0.11778595298528671, -0.029637807980179787, 0.9925966262817383]]","[[2.077148681640625, -0.3859805908203124, 0.095488739013672], [0.19582825899124146, 0.7865501046180725, 0.5856536626815796, -0.9720030426979065, 0.23476724326610565, 0.00971472728997469, -0.12985117733478546, -0.5711596012115479, 0.8105031847953796]]","[[2.0416632080078125, -0.44945516967773425, -0.2016703948974608], [0.05381416156888008, 0.7865501046180725, 0.6151771545410156, -0.9474549889564514, 0.23476724326610565, -0.21728651225566864, -0.3153301775455475, -0.5711596012115479, 0.7578545808792114]]","[[1.9507574462890624, -0.4639509887695311, -0.480173126220703], [0.05381416156888008, 0.7865501046180725, 0.6151771545410156, -0.9474549889564514, 0.23476724326610565, -0.21728651225566864, -0.3153301775455475, -0.5711596012115479, 0.7578545808792114]]","[[1.9325762939453126, -0.4668501586914061, -0.5358736572265624], [0.05381416156888008, 0.7865501046180725, 0.6151771545410156, -0.9474549889564514, 0.23476724326610565, -0.21728651225566864, -0.3153301775455475, -0.5711596012115479, 0.7578545808792114]]","[[2.103731689453125, -0.21372839355468737, 0.10542567443847668], [0.9915023446083069, 0.05207475274801254, 0.11921099573373795, -0.05522237718105316, 0.9982032775878906, 0.023252282291650772, -0.11778595298528671, -0.029637807980179787, 0.9925966262817383]]","[[2.13124169921875, -0.03928054809570299, 0.09314106750488294], [0.21139563620090485, -0.8668498992919922, -0.451534241437912, 0.9772282242774963, 0.17877750098705292, 0.11429594457149506, -0.018353261053562164, -0.4654136896133423, 0.8849029541015625]]","[[2.12832568359375, 0.025084190368652476, -0.2059249877929686], [-0.08221444487571716, -0.8668498992919922, -0.49174392223358154, 0.8694620728492737, 0.17877750098705292, -0.4605152904987335, 0.4871103763580322, -0.4654136896133423, 0.7389950156211853]]","[[1.9878868408203125, 0.0016368820667268062, -0.462371612548828], [-0.08221444487571716, -0.8668498992919922, -0.49174392223358154, 0.8694620728492737, 0.17877750098705292, -0.4605152904987335, 0.4871103763580322, -0.4654136896133423, 0.7389950156211853]]","[[1.959799072265625, -0.003052579641342043, -0.5136609497070311], [-0.08221444487571716, -0.8668498992919922, -0.49174392223358154, 0.8694620728492737, 0.17877750098705292, -0.4605152904987335, 0.4871103763580322, -0.4654136896133423, 0.7389950156211853]]","[[2.11075048828125, -0.3507567138671874, -0.43624310302734365], [0.912037193775177, 0.04400849714875221, -0.40773943066596985, -0.07453296333551407, 0.9954553842544556, -0.05927398055791855, 0.40327784419059753, 0.08445010334253311, 0.9111723899841309]]","[[2.0517978515625, -0.3431812133789061, -0.8842331542968749], [0.912037193775177, 0.11414311826229095, -0.3939029574394226, -0.07453296333551407, 0.9906250238418579, 0.11448553204536438, 0.40327784419059753, -0.07505630701780319, 0.9119942784309387]]","[[2.0517978515625, -0.3431812133789061, -1.3034027099609373], [0.912037193775177, 0.11414311826229095, -0.3939029574394226, -0.07453296333551407, 0.9906250238418579, 0.11448553204536438, 0.40327784419059753, -0.07505630701780319, 0.9119942784309387]]","[[2.122596923828125, -0.10773682403564441, -0.44222875976562487], [0.7600810527801514, -0.07160541415214539, -0.645871102809906, -0.03441016376018524, 0.9880809187889099, -0.150039941072464, 0.6489166021347046, 0.1362670511007309, 0.7485576868057251]]","[[2.05952587890625, -0.12710173034667954, -0.8893024291992186], [0.7600810527801514, 0.04163676127791405, -0.6484929919242859, -0.03441016376018524, 0.9991239309310913, 0.023817945271730423, 0.6489166021347046, 0.0042111799120903015, 0.7608479261398315]]","[[2.05952587890625, -0.12710173034667954, -1.3084720458984374], [0.7600810527801514, 0.04163676127791405, -0.6484929919242859, -0.03441016376018524, 0.9991239309310913, 0.023817945271730423, 0.6489166021347046, 0.0042111799120903015, 0.7608479261398315]]"
0,michal,5,1659615882792589651,random,"[[0.0, -0.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]","[[2.11097021484375, -0.20058193969726548, 0.3212707519531251], [0.9921690821647644, -0.023400189355015755, 0.12269064038991928, 0.028016498312354088, 0.9989576935768127, -0.03603620454668999, -0.12171950936317444, 0.03919136896729469, 0.9917904734611511]]","[[2.101784912109375, -0.21151319885253891, 0.19336291503906264], [0.9921690821647644, -0.023400189355015755, 0.12269064038991928, 0.028016498312354088, 0.9989576935768127, -0.03603620454668999, -0.12171950936317444, 0.03919136896729469, 0.9917904734611511]]","[[2.1151708984375, -0.2197470550537108, -0.1667959594726561], [0.9921690821647644, -0.031916093081235886, 0.1207556426525116, 0.028016498312354088, 0.9990339875221252, 0.03385479748249054, -0.12171950936317444, -0.030206531286239624, 0.9921047687530518]]","[[2.0918857421875, -0.22599813842773422, -0.37150421142578116], [0.9921690821647644, -0.024954218417406082, 0.12238402664661407, 0.028016498312354088, 0.9993343353271484, -0.02336493879556656, -0.12171950936317444, 0.026610741391777992, 0.9922077655792236]]","[[2.105120361328125, -0.2135648040771483, 0.10362297058105481], [0.991625189781189, 0.045798931270837784, 0.1207556426525116, -0.05022361874580383, 0.9981640577316284, 0.03385479748249054, -0.1189834251999855, -0.03963605687022209, 0.9921047687530518]]","[[2.0897021484375, -0.3872216186523436, 0.09411460876464857], [0.19854308664798737, 0.7885003685951233, 0.5821062922477722, -0.9717126488685608, 0.23586450517177582, 0.011935239657759666, -0.1278872787952423, -0.5680097341537476, 0.8130250573158264]]","[[2.043487060546875, -0.44932931518554675, -0.2023003997802733], [0.05137067288160324, 0.7885003685951233, 0.6128851175308228, -0.9455714821815491, 0.23586450517177582, -0.22419308125972748, -0.32133418321609497, -0.5680097341537476, 0.7576999664306641]]","[[1.9514307861328124, -0.4635990295410155, -0.47961740112304674], [0.05137067288160324, 0.7885003685951233, 0.6128851175308228, -0.9455714821815491, 0.23586450517177582, -0.22419308125972748, -0.32133418321609497, -0.5680097341537476, 0.7576999664306641]]","[[1.93301953125, -0.46645297241210926, -0.5350808105468748], [0.05137067288160324, 0.7885003685951233, 0.6128851175308228, -0.9455714821815491, 0.23586450517177582, -0.22419308125972748, -0.32133418321609497, -0.5680097341537476, 0.7576999664306641]]","[[2.105120361328125, -0.2135648040771483, 0.10362297058105481], [0.991625189781189, 0.045798931270837784, 0.1207556426525116, -0.05022361874580383, 0.9981640577316284, 0.03385479748249054, -0.1189834251999855, -0.03963605687022209, 0.9921047687530518]]","[[2.13176025390625, -0.03878681945800768, 0.09268148040771497], [0.22601500153541565, -0.867168664932251, -0.44377443194389343, 0.973198413848877, 0.1811557412147522, 0.14165951311588287, -0.04245040938258171, -0.4638977646827698, 0.8848710656166077]]","[[2.145884765625, 0.024667259216308725, -0.2066997680664061], [-0.08903832733631134, -0.867168664932251, -0.4899905025959015, 0.8600899577140808, 0.1811557412147522, -0.4768940210342407, 0.5023121237754822, -0.4638977646827698, 0.7297132015228271]]","[[1.992683349609375, 0.002639507532119873, -0.45494735717773427], [-0.08903832733631134, -0.867168664932251, -0.4899905025959015, 0.8600899577140808, 0.1811557412147522, -0.4768940210342407, 0.5023121237754822, -0.4638977646827698, 0.7297132015228271]]","[[1.9620430908203126, -0.0017660429477690449, -0.5045968627929687], [-0.08903832733631134, -0.867168664932251, -0.4899905025959015, 0.8600899577140808, 0.1811557412147522, -0.4768940210342407, 0.5023121237754822, -0.4638977646827698, 0.7297132015228271]]","[[2.11076416015625, -0.35083349609374986, -0.43579916381835926], [0.883405327796936, 0.03964437171816826, -0.46692967414855957, -0.15470606088638306, 0.9652217626571655, -0.21074384450912476, 0.4423358738422394, 0.2584090828895569, 0.8588153123855591]]","[[1.96971923828125, -0.34212789916992176, -0.8626736450195311], [0.883405327796936, 0.12012356519699097, -0.4529517889022827, -0.15470606088638306, 0.987153172492981, -0.039933186024427414, 0.4423358738422394, 0.10535157471895218, 0.8906402587890625]]","[[1.96971923828125, -0.34212789916992176, -1.2818514404296872], [0.883405327796936, 0.12012356519699097, -0.4529517889022827, -0.15470606088638306, 0.987153172492981, -0.039933186024427414, 0.4423358738422394, 0.10535157471895218, 0.8906402587890625]]","[[2.12266845703125, -0.1073924865722655, -0.44231500244140615], [0.7585675716400146, -0.13669873774051666, -0.6370939016342163, 0.026565954089164734, 0.9834215044975281, -0.17937764525413513, 0.6510525941848755, 0.11914505809545517, 0.7496232390403748]]","[[2.06648046875, -0.16112684631347643, -0.8851995849609374], [0.7585675716400146, -0.02399178221821785, -0.6511525511741638, 0.026565954089164734, 0.9996297359466553, -0.005883150268346071, 0.6510525941848755, -0.012835721485316753, 0.7589240670204163]]","[[2.06648046875, -0.16112684631347643, -1.3043774414062497], [0.7585675716400146, -0.02399178221821785, -0.6511525511741638, 0.026565954089164734, 0.9996297359466553, -0.005883150268346071, 0.6510525941848755, -0.012835721485316753, 0.7589240670204163]]"
